Format Version,1.23,Take Name,Take 2024-06-23 04.06.32 PM,Take Notes,,Capture Frame Rate,100,Export Frame Rate,100,Capture Start Time,2024-06-23 04.06.33.427 PM,Capture Start Frame,35234,Total Frames in Take,2001,Total Exported Frames,2001,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global
,,,,,,,,,,,,,,,,,,,,,,,
,Type,Marker,Marker,Marker,,,,,,,,,,,,,,,,,,,
,Name,Unlabeled 1000,Unlabeled 1000,Unlabeled 1000,,,,,,,,,,,,,,,,,,,
,ID,574930B2D6312E11EF,574930B2D6312E11EF,574930B2D6312E11EF,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,,,,,,,,,,,,,,,,,,,
1252,12.52,-2.590093,-0.016319,2.364548,,,,,,,,,,,,,,,,,,,
1253,12.53,-2.590102,-0.016302,2.36458,,,,,,,,,,,,,,,,,,,
1254,12.54,-2.590123,-0.016293,2.364563,,,,,,,,,,,,,,,,,,,
1255,12.55,-2.590131,-0.016271,2.364564,,,,,,,,,,,,,,,,,,,
1256,12.56,-2.59015,-0.016282,2.36459,,,,,,,,,,,,,,,,,,,
1257,12.57,-2.590161,-0.016283,2.364598,,,,,,,,,,,,,,,,,,,
1258,12.58,-2.590217,-0.016317,2.364572,,,,,,,,,,,,,,,,,,,
1259,12.59,-2.590233,-0.016317,2.364578,,,,,,,,,,,,,,,,,,,
1260,12.6,-2.59028,-0.016336,2.364563,,,,,,,,,,,,,,,,,,,
1261,12.61,-2.590317,-0.016327,2.364569,,,,,,,,,,,,,,,,,,,
1262,12.62,-2.590431,-0.016353,2.364618,,,,,,,,,,,,,,,,,,,
1263,12.63,-2.590485,-0.016359,2.364619,,,,,,,,,,,,,,,,,,,
1264,12.64,-2.590508,-0.016363,2.364639,,,,,,,,,,,,,,,,,,,
1265,12.65,-2.59051,-0.016353,2.364586,,,,,,,,,,,,,,,,,,,
1266,12.66,-2.590509,-0.01635,2.364602,,,,,,,,,,,,,,,,,,,
1267,12.67,-2.590449,-0.016309,2.36457,,,,,,,,,,,,,,,,,,,
1268,12.68,-2.590443,-0.016306,2.364598,,,,,,,,,,,,,,,,,,,
1269,12.69,-2.59046,-0.016323,2.364582,,,,,,,,,,,,,,,,,,,
1270,12.7,-2.590414,-0.016315,2.364541,,,,,,,,,,,,,,,,,,,
1271,12.71,-2.590393,-0.016328,2.364519,,,,,,,,,,,,,,,,,,,
1272,12.72,-2.590412,-0.016361,2.364494,,,,,,,,,,,,,,,,,,,
1273,12.73,-2.590358,-0.016333,2.364522,,,,,,,,,,,,,,,,,,,
1274,12.74,-2.590344,-0.016323,2.364517,,,,,,,,,,,,,,,,,,,
1275,12.75,-2.590309,-0.016297,2.364442,,,,,,,,,,,,,,,,,,,
1276,12.76,-2.59032,-0.016319,2.364441,,,,,,,,,,,,,,,,,,,
1277,12.77,-2.590355,-0.016343,2.364456,,,,,,,,,,,,,,,,,,,
1278,12.78,-2.590376,-0.016346,2.36444,,,,,,,,,,,,,,,,,,,
1279,12.79,-2.590358,-0.016346,2.364476,,,,,,,,,,,,,,,,,,,
1280,12.8,-2.590414,-0.016403,2.364475,,,,,,,,,,,,,,,,,,,
1281,12.81,-2.590385,-0.016384,2.364473,,,,,,,,,,,,,,,,,,,
1282,12.82,-2.590432,-0.016401,2.364459,,,,,,,,,,,,,,,,,,,
1283,12.83,-2.590468,-0.016423,2.364453,,,,,,,,,,,,,,,,,,,
1284,12.84,-2.590547,-0.01648,2.364457,,,,,,,,,,,,,,,,,,,
1285,12.85,-2.590522,-0.016473,2.364456,,,,,,,,,,,,,,,,,,,
1286,12.86,-2.590562,-0.01649,2.364472,,,,,,,,,,,,,,,,,,,
1287,12.87,-2.5906,-0.016499,2.364476,,,,,,,,,,,,,,,,,,,
1288,12.88,-2.590579,-0.016477,2.364499,,,,,,,,,,,,,,,,,,,
1289,12.89,-2.590558,-0.016473,2.364521,,,,,,,,,,,,,,,,,,,
1290,12.9,-2.590492,-0.01644,2.364491,,,,,,,,,,,,,,,,,,,
1291,12.91,-2.590469,-0.016435,2.364486,,,,,,,,,,,,,,,,,,,
1292,12.92,-2.590442,-0.016435,2.364492,,,,,,,,,,,,,,,,,,,
1293,12.93,-2.590456,-0.016458,2.364494,,,,,,,,,,,,,,,,,,,
1294,12.94,-2.590441,-0.016437,2.364504,,,,,,,,,,,,,,,,,,,
1295,12.95,-2.590498,-0.016465,2.364481,,,,,,,,,,,,,,,,,,,
1296,12.96,-2.590506,-0.016467,2.364486,,,,,,,,,,,,,,,,,,,
1297,12.97,-2.590574,-0.016503,2.36446,,,,,,,,,,,,,,,,,,,
1298,12.98,-2.590525,-0.016468,2.364508,,,,,,,,,,,,,,,,,,,
1299,12.99,-2.590511,-0.016464,2.364511,,,,,,,,,,,,,,,,,,,
1300,13,-2.590585,-0.016512,2.364477,,,,,,,,,,,,,,,,,,,
1301,13.01,-2.590591,-0.016523,2.364474,,,,,,,,,,,,,,,,,,,
1302,13.02,-2.590545,-0.016508,2.364505,,,,,,,,,,,,,,,,,,,
1303,13.03,-2.590582,-0.01654,2.364499,,,,,,,,,,,,,,,,,,,
1304,13.04,-2.590593,-0.016551,2.364489,,,,,,,,,,,,,,,,,,,
1305,13.05,-2.590616,-0.016562,2.364495,,,,,,,,,,,,,,,,,,,
1306,13.06,-2.590585,-0.016537,2.3645,,,,,,,,,,,,,,,,,,,
1307,13.07,-2.590561,-0.016519,2.364518,,,,,,,,,,,,,,,,,,,
1308,13.08,-2.590581,-0.016538,2.364529,,,,,,,,,,,,,,,,,,,
1309,13.09,-2.590545,-0.01654,2.364534,,,,,,,,,,,,,,,,,,,
1310,13.1,-2.590493,-0.016528,2.364555,,,,,,,,,,,,,,,,,,,
1311,13.11,-2.590502,-0.016555,2.364583,,,,,,,,,,,,,,,,,,,
1312,13.12,-2.5906,-0.016612,2.364544,,,,,,,,,,,,,,,,,,,
1313,13.13,-2.5906,-0.016593,2.364516,,,,,,,,,,,,,,,,,,,
1314,13.14,-2.59063,-0.016603,2.364517,,,,,,,,,,,,,,,,,,,
1315,13.15,-2.59061,-0.016588,2.364534,,,,,,,,,,,,,,,,,,,
1316,13.16,-2.590594,-0.016571,2.36454,,,,,,,,,,,,,,,,,,,
1317,13.17,-2.590677,-0.016633,2.364533,,,,,,,,,,,,,,,,,,,
1318,13.18,-2.590664,-0.016641,2.364553,,,,,,,,,,,,,,,,,,,
1319,13.19,-2.590643,-0.016628,2.364539,,,,,,,,,,,,,,,,,,,
1320,13.2,-2.590657,-0.016638,2.364579,,,,,,,,,,,,,,,,,,,
1321,13.21,-2.590662,-0.016629,2.364564,,,,,,,,,,,,,,,,,,,
1322,13.22,-2.590666,-0.016646,2.364531,,,,,,,,,,,,,,,,,,,
1323,13.23,-2.590615,-0.016628,2.364557,,,,,,,,,,,,,,,,,,,
1324,13.24,-2.590589,-0.016613,2.364547,,,,,,,,,,,,,,,,,,,
1325,13.25,-2.590595,-0.016616,2.364572,,,,,,,,,,,,,,,,,,,
1326,13.26,-2.590624,-0.016611,2.364565,,,,,,,,,,,,,,,,,,,
1327,13.27,-2.590644,-0.016609,2.364582,,,,,,,,,,,,,,,,,,,
1328,13.28,-2.590614,-0.016589,2.364582,,,,,,,,,,,,,,,,,,,
1329,13.29,-2.590645,-0.016613,2.364559,,,,,,,,,,,,,,,,,,,
1330,13.3,-2.590616,-0.016605,2.364554,,,,,,,,,,,,,,,,,,,
1331,13.31,-2.590695,-0.016656,2.364557,,,,,,,,,,,,,,,,,,,
1332,13.32,-2.590703,-0.016649,2.364551,,,,,,,,,,,,,,,,,,,
1333,13.33,-2.590648,-0.016601,2.364556,,,,,,,,,,,,,,,,,,,
1334,13.34,-2.590644,-0.0166,2.364572,,,,,,,,,,,,,,,,,,,
1335,13.35,-2.590724,-0.016657,2.36456,,,,,,,,,,,,,,,,,,,
1336,13.36,-2.590772,-0.016692,2.364532,,,,,,,,,,,,,,,,,,,
1337,13.37,-2.590818,-0.01672,2.3645,,,,,,,,,,,,,,,,,,,
1338,13.38,-2.590809,-0.016712,2.364551,,,,,,,,,,,,,,,,,,,
1339,13.39,-2.590889,-0.016766,2.364571,,,,,,,,,,,,,,,,,,,
1340,13.4,-2.590911,-0.016792,2.36463,,,,,,,,,,,,,,,,,,,
1341,13.41,-2.590919,-0.016826,2.364615,,,,,,,,,,,,,,,,,,,
1342,13.42,-2.590873,-0.016832,2.36466,,,,,,,,,,,,,,,,,,,
1343,13.43,-2.590938,-0.01689,2.364669,,,,,,,,,,,,,,,,,,,
1344,13.44,-2.590978,-0.016921,2.364641,,,,,,,,,,,,,,,,,,,
1345,13.45,-2.590976,-0.016895,2.364679,,,,,,,,,,,,,,,,,,,
1346,13.46,-2.591029,-0.016899,2.364714,,,,,,,,,,,,,,,,,,,
1347,13.47,-2.59106,-0.016883,2.364676,,,,,,,,,,,,,,,,,,,
1348,13.48,-2.591122,-0.016893,2.364713,,,,,,,,,,,,,,,,,,,
1349,13.49,-2.591185,-0.0169,2.364746,,,,,,,,,,,,,,,,,,,
1350,13.5,-2.591264,-0.016919,2.364768,,,,,,,,,,,,,,,,,,,
1351,13.51,-2.591273,-0.016891,2.364798,,,,,,,,,,,,,,,,,,,
1352,13.52,-2.591306,-0.016888,2.364804,,,,,,,,,,,,,,,,,,,
1353,13.53,-2.591274,-0.016852,2.36484,,,,,,,,,,,,,,,,,,,
1354,13.54,-2.591311,-0.016862,2.364846,,,,,,,,,,,,,,,,,,,
1355,13.55,-2.591345,-0.016872,2.364872,,,,,,,,,,,,,,,,,,,
1356,13.56,-2.591336,-0.016871,2.364889,,,,,,,,,,,,,,,,,,,
1357,13.57,-2.59137,-0.016902,2.364871,,,,,,,,,,,,,,,,,,,
1358,13.58,-2.59135,-0.01689,2.364895,,,,,,,,,,,,,,,,,,,
1359,13.59,-2.591406,-0.01692,2.364902,,,,,,,,,,,,,,,,,,,
1360,13.6,-2.59143,-0.016935,2.364968,,,,,,,,,,,,,,,,,,,
1361,13.61,-2.591407,-0.01689,2.364963,,,,,,,,,,,,,,,,,,,
1362,13.62,-2.591394,-0.016845,2.364965,,,,,,,,,,,,,,,,,,,
1363,13.63,-2.591425,-0.016839,2.364984,,,,,,,,,,,,,,,,,,,
1364,13.64,-2.591439,-0.016834,2.36502,,,,,,,,,,,,,,,,,,,
1365,13.65,-2.591464,-0.016853,2.365038,,,,,,,,,,,,,,,,,,,
1366,13.66,-2.591463,-0.016851,2.365071,,,,,,,,,,,,,,,,,,,
1367,13.67,-2.591481,-0.016866,2.365116,,,,,,,,,,,,,,,,,,,
1368,13.68,-2.591482,-0.016864,2.365147,,,,,,,,,,,,,,,,,,,
1369,13.69,-2.591485,-0.016859,2.365146,,,,,,,,,,,,,,,,,,,
1370,13.7,-2.591514,-0.016882,2.365211,,,,,,,,,,,,,,,,,,,
1371,13.71,-2.591525,-0.016872,2.365242,,,,,,,,,,,,,,,,,,,
1372,13.72,-2.591498,-0.016854,2.365259,,,,,,,,,,,,,,,,,,,
1373,13.73,-2.591508,-0.016864,2.36528,,,,,,,,,,,,,,,,,,,
1374,13.74,-2.591541,-0.016887,2.36526,,,,,,,,,,,,,,,,,,,
1375,13.75,-2.591484,-0.016841,2.365318,,,,,,,,,,,,,,,,,,,
1376,13.76,-2.591496,-0.016836,2.365343,,,,,,,,,,,,,,,,,,,
1377,13.77,-2.591497,-0.01682,2.36537,,,,,,,,,,,,,,,,,,,
1378,13.78,-2.59146,-0.016792,2.365376,,,,,,,,,,,,,,,,,,,
1379,13.79,-2.591516,-0.016818,2.365363,,,,,,,,,,,,,,,,,,,
1380,13.8,-2.591484,-0.016802,2.365371,,,,,,,,,,,,,,,,,,,
1381,13.81,-2.591504,-0.016825,2.365428,,,,,,,,,,,,,,,,,,,
1382,13.82,-2.591473,-0.016815,2.36543,,,,,,,,,,,,,,,,,,,
1383,13.83,-2.591491,-0.016834,2.365456,,,,,,,,,,,,,,,,,,,
1384,13.84,-2.591473,-0.016813,2.365433,,,,,,,,,,,,,,,,,,,
1385,13.85,-2.591501,-0.016825,2.365445,,,,,,,,,,,,,,,,,,,
1386,13.86,-2.591526,-0.016845,2.365483,,,,,,,,,,,,,,,,,,,
1387,13.87,-2.591532,-0.016856,2.36549,,,,,,,,,,,,,,,,,,,
1388,13.88,-2.591524,-0.016861,2.365493,,,,,,,,,,,,,,,,,,,
1389,13.89,-2.591541,-0.016863,2.365491,,,,,,,,,,,,,,,,,,,
1390,13.9,-2.591583,-0.016871,2.365486,,,,,,,,,,,,,,,,,,,
1391,13.91,-2.59162,-0.01686,2.365532,,,,,,,,,,,,,,,,,,,
1392,13.92,-2.591695,-0.016869,2.365545,,,,,,,,,,,,,,,,,,,
1393,13.93,-2.591732,-0.016847,2.365541,,,,,,,,,,,,,,,,,,,
1394,13.94,-2.591806,-0.016841,2.365525,,,,,,,,,,,,,,,,,,,
1395,13.95,-2.591857,-0.016824,2.36554,,,,,,,,,,,,,,,,,,,
1396,13.96,-2.591849,-0.016776,2.365589,,,,,,,,,,,,,,,,,,,
1397,13.97,-2.591927,-0.016799,2.365559,,,,,,,,,,,,,,,,,,,
1398,13.98,-2.591952,-0.016809,2.365533,,,,,,,,,,,,,,,,,,,
1399,13.99,-2.591887,-0.016762,2.365563,,,,,,,,,,,,,,,,,,,
1400,14,-2.591905,-0.016768,2.365565,,,,,,,,,,,,,,,,,,,
1401,14.01,-2.591972,-0.016795,2.36559,,,,,,,,,,,,,,,,,,,
1402,14.02,-2.592017,-0.016817,2.365555,,,,,,,,,,,,,,,,,,,
1403,14.03,-2.591999,-0.016792,2.365555,,,,,,,,,,,,,,,,,,,
1404,14.04,-2.591988,-0.016764,2.365559,,,,,,,,,,,,,,,,,,,
1405,14.05,-2.59205,-0.016758,2.365548,,,,,,,,,,,,,,,,,,,
1406,14.06,-2.592104,-0.016747,2.365555,,,,,,,,,,,,,,,,,,,
1407,14.07,-2.592175,-0.016769,2.365534,,,,,,,,,,,,,,,,,,,
1408,14.08,-2.592149,-0.016737,2.365533,,,,,,,,,,,,,,,,,,,
1409,14.09,-2.592189,-0.01675,2.365494,,,,,,,,,,,,,,,,,,,
1410,14.1,-2.592191,-0.016729,2.365452,,,,,,,,,,,,,,,,,,,
1411,14.11,-2.592231,-0.016728,2.365441,,,,,,,,,,,,,,,,,,,
1412,14.12,-2.592258,-0.01671,2.365393,,,,,,,,,,,,,,,,,,,
1413,14.13,-2.592263,-0.016676,2.365345,,,,,,,,,,,,,,,,,,,
1414,14.14,-2.592266,-0.016643,2.365279,,,,,,,,,,,,,,,,,,,
1415,14.15,-2.592296,-0.01664,2.365215,,,,,,,,,,,,,,,,,,,
1416,14.16,-2.592365,-0.016658,2.365158,,,,,,,,,,,,,,,,,,,
1417,14.17,-2.592373,-0.016643,2.365095,,,,,,,,,,,,,,,,,,,
1418,14.18,-2.592354,-0.016615,2.36504,,,,,,,,,,,,,,,,,,,
1419,14.19,-2.592328,-0.016582,2.364966,,,,,,,,,,,,,,,,,,,
1420,14.2,-2.592319,-0.016559,2.364943,,,,,,,,,,,,,,,,,,,
1421,14.21,-2.592374,-0.01658,2.36486,,,,,,,,,,,,,,,,,,,
1422,14.22,-2.592425,-0.016583,2.364791,,,,,,,,,,,,,,,,,,,
1423,14.23,-2.592402,-0.016538,2.364723,,,,,,,,,,,,,,,,,,,
1424,14.24,-2.592392,-0.016512,2.364684,,,,,,,,,,,,,,,,,,,
1425,14.25,-2.592413,-0.016517,2.36459,,,,,,,,,,,,,,,,,,,
1426,14.26,-2.592418,-0.016511,2.364546,,,,,,,,,,,,,,,,,,,
1427,14.27,-2.592417,-0.0165,2.36452,,,,,,,,,,,,,,,,,,,
1428,14.28,-2.592402,-0.016504,2.364471,,,,,,,,,,,,,,,,,,,
1429,14.29,-2.592405,-0.01652,2.364418,,,,,,,,,,,,,,,,,,,
1430,14.3,-2.592299,-0.016454,2.364384,,,,,,,,,,,,,,,,,,,
1431,14.31,-2.59225,-0.016446,2.36436,,,,,,,,,,,,,,,,,,,
1432,14.32,-2.592274,-0.016488,2.364361,,,,,,,,,,,,,,,,,,,
1433,14.33,-2.592191,-0.016462,2.364318,,,,,,,,,,,,,,,,,,,
1434,14.34,-2.592178,-0.016474,2.364273,,,,,,,,,,,,,,,,,,,
1435,14.35,-2.592171,-0.016476,2.364241,,,,,,,,,,,,,,,,,,,
1436,14.36,-2.592163,-0.016474,2.364254,,,,,,,,,,,,,,,,,,,
1437,14.37,-2.592117,-0.016461,2.364266,,,,,,,,,,,,,,,,,,,
1438,14.38,-2.592138,-0.016485,2.364221,,,,,,,,,,,,,,,,,,,
1439,14.39,-2.592059,-0.016451,2.364244,,,,,,,,,,,,,,,,,,,
1440,14.4,-2.59198,-0.016422,2.364264,,,,,,,,,,,,,,,,,,,
1441,14.41,-2.591911,-0.016415,2.36429,,,,,,,,,,,,,,,,,,,
1442,14.42,-2.591974,-0.016469,2.364247,,,,,,,,,,,,,,,,,,,
1443,14.43,-2.591957,-0.016448,2.364279,,,,,,,,,,,,,,,,,,,
1444,14.44,-2.591945,-0.01645,2.364244,,,,,,,,,,,,,,,,,,,
1445,14.45,-2.591942,-0.016474,2.364238,,,,,,,,,,,,,,,,,,,
1446,14.46,-2.591912,-0.016489,2.364298,,,,,,,,,,,,,,,,,,,
1447,14.47,-2.591924,-0.016515,2.364292,,,,,,,,,,,,,,,,,,,
1448,14.48,-2.591929,-0.016522,2.364325,,,,,,,,,,,,,,,,,,,
1449,14.49,-2.591958,-0.016543,2.364391,,,,,,,,,,,,,,,,,,,
1450,14.5,-2.591904,-0.016506,2.364368,,,,,,,,,,,,,,,,,,,
1451,14.51,-2.591885,-0.016473,2.36443,,,,,,,,,,,,,,,,,,,
1452,14.52,-2.591928,-0.016482,2.364441,,,,,,,,,,,,,,,,,,,
1453,14.53,-2.59194,-0.016467,2.364456,,,,,,,,,,,,,,,,,,,
1454,14.54,-2.591947,-0.016464,2.36445,,,,,,,,,,,,,,,,,,,
1455,14.55,-2.591922,-0.016441,2.364438,,,,,,,,,,,,,,,,,,,
1456,14.56,-2.591925,-0.016448,2.364473,,,,,,,,,,,,,,,,,,,
1457,14.57,-2.591891,-0.016423,2.364495,,,,,,,,,,,,,,,,,,,
1458,14.58,-2.591925,-0.016425,2.364523,,,,,,,,,,,,,,,,,,,
1459,14.59,-2.591861,-0.016364,2.364477,,,,,,,,,,,,,,,,,,,
1460,14.6,-2.591716,-0.016249,2.364467,,,,,,,,,,,,,,,,,,,
1461,14.61,-2.591652,-0.01619,2.36446,,,,,,,,,,,,,,,,,,,
1462,14.62,-2.59156,-0.01613,2.36445,,,,,,,,,,,,,,,,,,,
1463,14.63,-2.591536,-0.016132,2.364436,,,,,,,,,,,,,,,,,,,
1464,14.64,-2.591402,-0.016056,2.364413,,,,,,,,,,,,,,,,,,,
1465,14.65,-2.591264,-0.015982,2.364406,,,,,,,,,,,,,,,,,,,
1466,14.66,-2.591198,-0.015951,2.364353,,,,,,,,,,,,,,,,,,,
1467,14.67,-2.591182,-0.015949,2.364366,,,,,,,,,,,,,,,,,,,
1468,14.68,-2.591096,-0.015902,2.364348,,,,,,,,,,,,,,,,,,,
1469,14.69,-2.591042,-0.015862,2.364346,,,,,,,,,,,,,,,,,,,
1470,14.7,-2.591101,-0.015894,2.364338,,,,,,,,,,,,,,,,,,,
1471,14.71,-2.59099,-0.01581,2.364337,,,,,,,,,,,,,,,,,,,
1472,14.72,-2.591067,-0.015855,2.364343,,,,,,,,,,,,,,,,,,,
1473,14.73,-2.59107,-0.015882,2.364374,,,,,,,,,,,,,,,,,,,
1474,14.74,-2.590992,-0.015841,2.364372,,,,,,,,,,,,,,,,,,,
1475,14.75,-2.591002,-0.015862,2.364375,,,,,,,,,,,,,,,,,,,
1476,14.76,-2.590974,-0.015849,2.364396,,,,,,,,,,,,,,,,,,,
1477,14.77,-2.59105,-0.015895,2.364405,,,,,,,,,,,,,,,,,,,
1478,14.78,-2.59108,-0.015922,2.36443,,,,,,,,,,,,,,,,,,,
1479,14.79,-2.591004,-0.015906,2.36444,,,,,,,,,,,,,,,,,,,
1480,14.8,-2.590953,-0.015911,2.364431,,,,,,,,,,,,,,,,,,,
1481,14.81,-2.59092,-0.015913,2.364427,,,,,,,,,,,,,,,,,,,
1482,14.82,-2.590988,-0.015979,2.364385,,,,,,,,,,,,,,,,,,,
1483,14.83,-2.590925,-0.015943,2.364402,,,,,,,,,,,,,,,,,,,
1484,14.84,-2.590987,-0.015971,2.36439,,,,,,,,,,,,,,,,,,,
1485,14.85,-2.591017,-0.015964,2.364378,,,,,,,,,,,,,,,,,,,
1486,14.86,-2.591018,-0.015941,2.364399,,,,,,,,,,,,,,,,,,,
1487,14.87,-2.591085,-0.015976,2.364396,,,,,,,,,,,,,,,,,,,
1488,14.88,-2.591072,-0.015975,2.364405,,,,,,,,,,,,,,,,,,,
1489,14.89,-2.591093,-0.016003,2.364368,,,,,,,,,,,,,,,,,,,
1490,14.9,-2.591172,-0.016049,2.364363,,,,,,,,,,,,,,,,,,,
1491,14.91,-2.591226,-0.016057,2.364393,,,,,,,,,,,,,,,,,,,
1492,14.92,-2.591249,-0.016043,2.364399,,,,,,,,,,,,,,,,,,,
1493,14.93,-2.591305,-0.016049,2.364415,,,,,,,,,,,,,,,,,,,
1494,14.94,-2.591441,-0.016113,2.364397,,,,,,,,,,,,,,,,,,,
1495,14.95,-2.591436,-0.016094,2.364387,,,,,,,,,,,,,,,,,,,
1496,14.96,-2.591479,-0.016115,2.364407,,,,,,,,,,,,,,,,,,,
1497,14.97,-2.59152,-0.016132,2.364402,,,,,,,,,,,,,,,,,,,
1498,14.98,-2.591598,-0.01617,2.364396,,,,,,,,,,,,,,,,,,,
1499,14.99,-2.591691,-0.016224,2.364426,,,,,,,,,,,,,,,,,,,
1500,15,-2.591756,-0.016258,2.36443,,,,,,,,,,,,,,,,,,,
1501,15.01,-2.591755,-0.016222,2.364405,,,,,,,,,,,,,,,,,,,
1502,15.02,-2.591857,-0.016238,2.364361,,,,,,,,,,,,,,,,,,,
1503,15.03,-2.591938,-0.016225,2.364377,,,,,,,,,,,,,,,,,,,
1504,15.04,-2.592014,-0.016222,2.364366,,,,,,,,,,,,,,,,,,,
1505,15.05,-2.592031,-0.016191,2.36439,,,,,,,,,,,,,,,,,,,
1506,15.06,-2.592129,-0.016229,2.364351,,,,,,,,,,,,,,,,,,,
1507,15.07,-2.592106,-0.016195,2.364343,,,,,,,,,,,,,,,,,,,
1508,15.08,-2.592154,-0.016213,2.364369,,,,,,,,,,,,,,,,,,,
1509,15.09,-2.592208,-0.016232,2.364362,,,,,,,,,,,,,,,,,,,
1510,15.1,-2.592232,-0.016233,2.364345,,,,,,,,,,,,,,,,,,,
1511,15.11,-2.5922,-0.016216,2.364312,,,,,,,,,,,,,,,,,,,
1512,15.12,-2.592228,-0.016244,2.364333,,,,,,,,,,,,,,,,,,,
1513,15.13,-2.592294,-0.016276,2.364315,,,,,,,,,,,,,,,,,,,
1514,15.14,-2.592343,-0.016299,2.364315,,,,,,,,,,,,,,,,,,,
1515,15.15,-2.592324,-0.016282,2.364272,,,,,,,,,,,,,,,,,,,
1516,15.16,-2.59235,-0.016291,2.364253,,,,,,,,,,,,,,,,,,,
1517,15.17,-2.592294,-0.016251,2.36426,,,,,,,,,,,,,,,,,,,
1518,15.18,-2.592294,-0.016256,2.364266,,,,,,,,,,,,,,,,,,,
1519,15.19,-2.592291,-0.016249,2.364264,,,,,,,,,,,,,,,,,,,
1520,15.2,-2.592244,-0.016206,2.364256,,,,,,,,,,,,,,,,,,,
1521,15.21,-2.592299,-0.016214,2.364227,,,,,,,,,,,,,,,,,,,
1522,15.22,-2.592278,-0.016167,2.364241,,,,,,,,,,,,,,,,,,,
1523,15.23,-2.592234,-0.016122,2.364237,,,,,,,,,,,,,,,,,,,
1524,15.24,-2.592255,-0.016123,2.364238,,,,,,,,,,,,,,,,,,,
1525,15.25,-2.592261,-0.016124,2.364291,,,,,,,,,,,,,,,,,,,
1526,15.26,-2.592273,-0.016142,2.364274,,,,,,,,,,,,,,,,,,,
1527,15.27,-2.592256,-0.016141,2.364283,,,,,,,,,,,,,,,,,,,
1528,15.28,-2.592227,-0.016128,2.364311,,,,,,,,,,,,,,,,,,,
1529,15.29,-2.592233,-0.01613,2.364326,,,,,,,,,,,,,,,,,,,
1530,15.3,-2.59228,-0.016161,2.364317,,,,,,,,,,,,,,,,,,,
1531,15.31,-2.592262,-0.01614,2.364314,,,,,,,,,,,,,,,,,,,
1532,15.32,-2.592304,-0.016161,2.364316,,,,,,,,,,,,,,,,,,,
1533,15.33,-2.59222,-0.016105,2.364341,,,,,,,,,,,,,,,,,,,
1534,15.34,-2.592263,-0.016139,2.36433,,,,,,,,,,,,,,,,,,,
1535,15.35,-2.59224,-0.016125,2.36434,,,,,,,,,,,,,,,,,,,
1536,15.36,-2.592172,-0.016068,2.364382,,,,,,,,,,,,,,,,,,,
1537,15.37,-2.592225,-0.016088,2.364412,,,,,,,,,,,,,,,,,,,
1538,15.38,-2.592193,-0.016069,2.364456,,,,,,,,,,,,,,,,,,,
1539,15.39,-2.592256,-0.01611,2.364443,,,,,,,,,,,,,,,,,,,
1540,15.4,-2.59223,-0.016109,2.364449,,,,,,,,,,,,,,,,,,,
1541,15.41,-2.592241,-0.016119,2.36446,,,,,,,,,,,,,,,,,,,
1542,15.42,-2.592193,-0.016081,2.364507,,,,,,,,,,,,,,,,,,,
1543,15.43,-2.592187,-0.016074,2.364472,,,,,,,,,,,,,,,,,,,
1544,15.44,-2.592163,-0.016065,2.364473,,,,,,,,,,,,,,,,,,,
1545,15.45,-2.592155,-0.016051,2.364488,,,,,,,,,,,,,,,,,,,
1546,15.46,-2.592131,-0.016031,2.364484,,,,,,,,,,,,,,,,,,,
1547,15.47,-2.59219,-0.016075,2.36445,,,,,,,,,,,,,,,,,,,
1548,15.48,-2.592211,-0.016097,2.364459,,,,,,,,,,,,,,,,,,,
1549,15.49,-2.592129,-0.016044,2.364442,,,,,,,,,,,,,,,,,,,
1550,15.5,-2.592151,-0.016045,2.364456,,,,,,,,,,,,,,,,,,,
1551,15.51,-2.59211,-0.016001,2.364434,,,,,,,,,,,,,,,,,,,
1552,15.52,-2.592118,-0.016005,2.364415,,,,,,,,,,,,,,,,,,,
1553,15.53,-2.59212,-0.016013,2.364397,,,,,,,,,,,,,,,,,,,
1554,15.54,-2.592127,-0.016018,2.364418,,,,,,,,,,,,,,,,,,,
1555,15.55,-2.592151,-0.016029,2.364409,,,,,,,,,,,,,,,,,,,
1556,15.56,-2.592122,-0.016007,2.364414,,,,,,,,,,,,,,,,,,,
1557,15.57,-2.592056,-0.015957,2.364409,,,,,,,,,,,,,,,,,,,
1558,15.58,-2.592059,-0.015958,2.364396,,,,,,,,,,,,,,,,,,,
1559,15.59,-2.592051,-0.015951,2.364372,,,,,,,,,,,,,,,,,,,
1560,15.6,-2.592034,-0.015943,2.364376,,,,,,,,,,,,,,,,,,,
1561,15.61,-2.592016,-0.015936,2.36437,,,,,,,,,,,,,,,,,,,
1562,15.62,-2.592015,-0.015937,2.364382,,,,,,,,,,,,,,,,,,,
1563,15.63,-2.592004,-0.015934,2.364373,,,,,,,,,,,,,,,,,,,
1564,15.64,-2.592073,-0.01599,2.364408,,,,,,,,,,,,,,,,,,,
1565,15.65,-2.592088,-0.016001,2.364412,,,,,,,,,,,,,,,,,,,
1566,15.66,-2.592045,-0.015958,2.364385,,,,,,,,,,,,,,,,,,,
1567,15.67,-2.592035,-0.015932,2.364387,,,,,,,,,,,,,,,,,,,
